date, pm25, pm10, o3, no2, so2, co
2022/5/2, , 63, 51, 53, 17, 
2022/5/5, , 61, , 58, 16, 
2022/5/6, , 65, , 51, 14, 
2022/5/7, , 88, , 57, 15, 
2022/5/8, , 156, , 59, 24, 
2022/5/9, , 97, , 55, 22, 
2022/5/11, , 61, 50, 62, 16, 
2022/3/8, , 84, , 68, 11, 
2022/3/15, , 101, , 38, 9, 
2022/3/19, , 44, , 48, 6, 
2022/3/23, , 51, , 37, 4, 
2022/3/24, , 44, , 27, 5, 
2022/3/25, , 35, , 23, 4, 
2022/3/26, , 30, , 32, 4, 
2022/3/27, , 33, , 25, 5, 
2022/3/28, , 41, , 41, 7, 
2022/3/29, , 43, , 55, 11, 
2022/3/30, , 57, , 51, 8, 
2022/3/31, , 52, , 40, 8, 
2021/11/6, , 37, , 39, 6, 
2021/11/7, , 62, , 55, 11, 
2021/11/8, , 76, , 69, 14, 
2021/11/9, , 85, , 89, 16, 
2021/11/10, , 77, , 74, 11, 
2021/11/11, , 25, , 33, 5, 
2021/11/12, , 47, , 48, 11, 
2021/11/13, , 80, , 70, 30, 
2021/11/14, , 80, , 77, 19, 
2021/11/15, , 76, , 70, 13, 
2021/11/16, , 45, , 38, 11, 
2021/11/17, , 57, , 47, 11, 
2021/11/18, , 64, , 52, 10, 
2021/11/19, , 73, , 66, 14, 
2021/4/16, , 61, , 58, 7, 
2021/6/4, , 47, , 29, 4, 
2020/11/6, , 97, , 64, 17, 24
2019/12/31, , 67, 8, 64, 12, 29
2020/1/11, , 66, 5, 59, 20, 34
2020/2/7, , 72, 14, 49, 12, 23
2019/11/18, , 45, 4, 15, 9, 18
2018/12/31, , , , , , 
2018/4/19, , 60, , , , 
2018/4/20, , 69, , , , 
2018/4/21, , 85, , , , 
2018/4/22, , 57, , , , 
2018/4/23, , 51, , , , 
2018/4/24, , 54, , , , 
2018/4/25, , 55, , , , 
2018/4/26, , 54, , , , 
2018/4/27, , 74, , , , 
2018/4/28, , 76, , , , 
2018/4/29, , 52, , , , 
2018/4/30, , 49, , , , 
2018/5/1, , 56, , , , 
2018/5/2, , 53, , , , 
2018/5/3, , 49, , , , 
2018/5/4, , 51, , , , 
2018/5/5, , 66, , , , 
2018/5/6, , 77, , , , 
2018/5/7, , 81, , , , 
2018/5/8, , 34, , , , 
2018/5/9, , 38, , , , 
2018/5/10, , 28, , , , 
2018/5/11, , 82, , , , 
2018/5/12, , 69, , , , 
2018/5/13, , 64, , , , 
2018/5/14, , 51, , , , 
2018/5/15, , 44, , , , 
2018/5/16, , 41, , , , 
2018/5/17, , 40, , , , 
2018/5/18, , 59, , , , 
2018/5/19, , 49, , , , 
2018/5/20, , 55, , , , 
2018/5/21, , 56, 14, , , 
2018/5/22, , 44, 43, , , 
2018/5/23, , 48, 39, , , 
2018/5/24, , 67, 53, , , 
2018/5/25, , 95, 40, , , 
2018/5/26, , 88, 48, , , 
2018/5/27, , 73, 56, , , 
2018/5/28, , 79, 68, , , 
2018/5/29, , 87, 44, , 5, 20
2018/5/30, , 67, 37, , 5, 26
2018/5/31, , 64, 29, , 5, 26
2018/6/1, , 62, 31, , 6, 33
2018/6/7, , 57, 31, 21, 5, 1
2017/12/31, , 90, 11, 69, 6, 26
2018/1/19, , 56, 10, 49, 25, 25
2017/4/6, , 14, 13, 50, , 
2017/4/7, , 21, 12, 58, 25, 
2017/4/10, , 50, 9, , , 
2017/4/11, , 61, 12, 51, , 
2017/4/12, , 49, 2, 42, , 
2017/1/6, , 80, 12, , , 
2017/1/10, , 83, 13, , , 
2017/1/17, , 83, 10, , , 
2017/1/19, , 69, 17, 90, , 
2017/1/21, , 64, 11, 74, , 
2017/1/22, , 57, 10, 64, , 
2017/1/23, , 41, 8, 60, , 
2017/1/27, , 25, 8, 73, , 
2017/1/29, , 54, 14, 44, , 
2017/2/6, , 54, 11, 67, , 
2017/2/9, , 55, 14, 63, , 
2017/2/11, , 29, 9, 48, , 
2017/2/13, , 53, 13, 67, , 
2016/10/15, , 85, , 56, , 
2016/10/19, , 89, , , , 
2016/10/20, , 77, , 52, , 
2016/10/21, , 70, , 52, , 
2016/10/22, , 61, , , , 
2016/10/23, , 65, , , , 
2016/10/24, , 60, , , , 
2016/10/25, , 52, , , , 
2016/10/26, , 65, , , , 
2016/11/25, , 54, , , , 
2016/12/2, , 55, , , , 
2016/12/8, , 54, , , , 
2016/12/18, , 43, , , , 
2016/8/6, , 66, , 97, 24, 
2016/8/30, , 75, , 98, 10, 
2016/4/2, , 35, , 21, 6, 
2016/4/3, , 37, , 24, 9, 
2016/5/1, , 54, , 17, 10, 
2016/5/2, , 62, , 17, 12, 
2016/5/5, , 55, , 14, 9, 
2016/5/7, , 57, , 18, 11, 
2016/5/12, , 48, , 13, 8, 
2016/5/13, , 51, , 14, 9, 
2016/5/14, , 57, , 16, 8, 
2016/6/8, , 87, , 14, 29, 
2016/1/10, , 40, , 65, , 
2016/1/18, , 66, , 17, , 
2016/1/19, , 69, , 23, , 
2016/1/20, , 72, , 21, , 
2016/1/21, , 67, , 21, , 
2016/1/22, , 61, , 20, , 
2016/1/23, , 31, , 15, 7, 
2016/2/20, , 162, , 18, 13, 
2015/10/20, , 65, , 23, 11, 40
2015/10/29, , 41, , 18, 11, 38
2015/10/30, , 42, , 17, 11, 35
2015/10/31, , 50, , 15, 11, 43
2015/11/1, , 30, , 12, 8, 33
2015/11/2, , 26, , 11, 10, 32
2015/11/3, , 58, , 18, 15, 49
2015/11/4, , 74, , 26, 23, 
2015/11/5, , 80, , 24, 21, 52
2015/11/6, , 81, , 24, 22, 57
2015/11/7, , 67, , 21, 19, 42
2015/12/9, , 68, , 15, , 8
2015/12/10, , 51, , 13, , 
2016/1/1, , 32, , 15, , 
2015/7/1, , 98, 38, 30, 11, 31
2015/7/3, , 78, 48, 24, 9, 
2015/7/4, , 77, 44, 26, 9, 
2015/7/8, , 72, 48, 35, 10, 
2015/7/9, , 70, 47, 30, 8, 
2015/7/15, , 72, 44, 34, 11, 
2015/7/16, , 76, 52, 32, 11, 
2015/7/19, , 163, 53, 18, 6, 
2015/7/27, , 63, 85, 32, 12, 13
2015/7/31, , 61, 71, 28, 9, 
2015/8/12, , 62, 78, 25, 5, 
2015/8/14, , 63, 88, 35, 34, 
2015/8/15, , 65, 63, 33, , 
2015/8/24, , 89, 63, 32, 13, 37
2015/8/27, , 103, 48, 25, 6, 12
2015/4/1, , 28, 29, 17, , 14
2015/4/2, , 31, 28, 24, , 27
2015/4/3, , 33, 25, 25, , 18
2015/4/4, , 44, 23, 28, , 42
2015/4/5, , 36, 23, 23, 10, 28
2015/4/8, , 56, 26, 29, 5, 40
2015/4/29, , 66, 26, 33, 10, 33
2015/4/30, , 74, 27, 22, 11, 29
2015/5/1, , 86, 28, 24, 7, 58
2015/5/2, , 86, 24, 21, 8, 32
2015/5/4, , 53, 26, 26, 11, 38
2015/5/5, , 60, 22, 28, 6, 45
2015/5/6, , 63, 29, 26, 11, 21
2015/5/9, , 49, 32, 25, , 39
2015/5/12, , 58, 29, 32, 12, 23
2015/5/13, , 72, , 56, 15, 
2015/5/14, , 83, 31, 35, 12, 
2015/5/15, , 97, 33, 21, 8, 
2015/5/16, , 78, 42, 20, 11, 
2015/5/25, , 64, 39, 23, 13, 
2015/5/26, , 64, 44, 19, 11, 
2015/5/28, , 78, 34, 21, 8, 14
2015/5/29, , 109, 36, 18, 7, 34
2015/6/12, , 76, , 30, 8, 39
2015/6/13, , 71, 44, 22, 8, 29
2015/6/14, , 115, 67, 23, 8, 36
2015/6/15, , 128, 70, 28, 17, 42
2015/6/16, , 128, 74, 22, 16, 23
2015/6/17, , 115, 76, 26, 11, 30
2015/6/21, , 69, 77, 39, 11, 36
2015/6/22, , 83, 66, 30, 11, 35
2015/6/25, , 76, 52, 23, 13, 24
2015/6/26, , 67, 51, 23, 10, 14
2015/6/29, , 90, 51, 35, 15, 49
2015/2/7, , 55, , 29, 14, 45
2015/2/8, , 72, , 39, 18, 70
2015/2/14, , 93, 25, 27, 14, 54
2015/2/15, , 103, 24, 24, 14, 33
2015/2/18, , 80, 24, 29, 14, 39
2015/2/19, , 49, 20, 23, 13, 29
2015/2/20, , 45, 26, 22, 14, 26
2015/2/21, , 32, 26, 20, 13, 21
2015/2/22, , 59, 15, 22, 14, 36
2015/2/23, , 68, 18, 23, 17, 41
2015/2/24, , 125, 18, 22, 21, 28
2015/2/27, , 58, 27, 22, 15, 38
2015/2/28, , 63, 29, 27, 19, 39
2015/3/5, , 31, 25, 20, 16, 23
2015/3/8, , 88, 23, 30, 27, 54
2015/3/9, , 84, 23, 30, 22, 55
2015/3/12, , 82, 25, 93, 6, 27
2015/3/14, , 70, 24, 106, 6, 51
2015/3/15, , 80, 22, 105, 8, 51
2015/3/16, , 53, 25, 88, , 24
2015/3/17, , 52, 25, 94, 3, 26
2015/3/18, , 67, 24, 96, 5, 27
2015/3/24, , 21, 25, 21, 3, 22
2015/3/25, , 35, 24, 24, 7, 19
2015/3/27, , 28, 25, 20, 2, 19
2015/3/28, , 42, 26, 27, 3, 29
2024/7/10, , , 58, 102, 16, 35
2024/7/22, , , 65, 93, 19, 41
2024/7/31, , , 77, 100, 35, 66
2024/8/3, , , 78, 87, 24, 52
2024/8/10, , , 59, 77, 18, 48
2024/8/16, , , 72, 79, 20, 28
2024/5/11, , , 50, 102, 20, 42
2022/9/3, , , 61, 101, 34, 
2017/9/19, , , 28, 44, 7, 16
2016/2/17, , , 20, 15, 16, 
2016/2/18, , , 27, 16, 18, 
2016/2/19, , , 424, 18, 18, 
2024/7/25, , , , 73, 14, 36
2022/10/26, , , , 88, 20, 
2022/11/6, , , , 87, 21, 
2022/3/4, , , , 21, 5, 
2022/3/5, , , , 25, 5, 
2022/3/6, , , , 42, 7, 
2022/3/7, , , , 51, 8, 
2016/6/30, , , , 90, 12, 
2015/12/3, , , , 20, 13, 23
2015/12/4, , , , 14, , 34
2015/6/11, , , , , , 8
